structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,t24,pnl24,pf24,dd24,t25,pnl25,pf25,dd25,pnl_is,pf_min,consistent
call,0.16,2.0,0.5,0.0,False,True,52,116.93,1.11,-449.3,68,-1226.74,0.65,-2072.22,-1109.81,0.65,False
call,0.16,2.0,0.5,0.0,True,False,191,2003.07,2.11,-340.59,207,4785.14,4.02,-237.7,6788.21,2.11,True
call,0.16,2.0,0.5,0.0,True,True,21,-212.99,0.67,-357.16,38,414.77,1.53,-237.27,201.77999999999997,0.67,False
call,0.16,2.0,0.5,20.0,False,False,227,2994.26,2.97,-143.78,188,4225.38,4.12,-237.7,7219.64,2.97,False
call,0.16,2.0,0.5,20.0,False,True,38,477.86,2.24,-159.92,30,336.62,1.58,-217.37,814.48,1.58,False
call,0.16,2.0,0.5,20.0,True,False,177,2209.72,2.81,-143.78,181,4094.1,4.16,-248.17,6303.82,2.81,False
call,0.16,2.0,0.5,20.0,True,True,17,158.58,1.77,-112.15,28,261.35,1.45,-217.37,419.93000000000006,1.45,False
call,0.16,2.0,0.5,25.0,False,False,248,2813.65,2.25,-340.59,230,4908.67,3.31,-275.93,7722.32,2.25,True
call,0.16,2.0,0.5,25.0,False,True,48,91.72,1.09,-340.59,52,317.11,1.25,-275.93,408.83000000000004,1.09,False
call,0.16,2.0,0.5,25.0,True,False,191,2003.07,2.11,-340.59,204,4625.14,3.92,-237.7,6628.21,2.11,True
call,0.16,2.0,0.5,25.0,True,True,21,-212.99,0.67,-357.16,35,254.77,1.32,-237.27,41.78,0.67,False
call,0.16,3.0,0.0,0.0,False,False,252,7867.08,5.57,-340.59,250,7645.86,2.34,-4081.18,15512.939999999999,2.34,False
call,0.16,3.0,0.0,0.0,False,True,52,984.8,1.81,-340.59,68,-1309.77,0.75,-4081.18,-324.97,0.75,False
call,0.16,3.0,0.0,0.0,True,False,191,5702.3,5.31,-340.59,207,9311.47,8.01,-269.23,15013.77,5.31,True
call,0.16,3.0,0.0,0.0,True,True,21,-51.84,0.94,-478.05,38,1137.46,2.35,-372.01,1085.6200000000001,0.94,False
call,0.16,3.0,0.0,20.0,False,False,227,7074.03,7.61,-181.95,188,8016.68,7.26,-269.23,15090.71,7.26,False
call,0.16,3.0,0.0,20.0,False,True,38,833.21,2.47,-266.3,30,633.44,1.8,-372.01,1466.65,1.8,False
call,0.16,3.0,0.0,20.0,True,False,177,5649.67,9.4,-170.9,181,7679.78,7.0,-269.23,13329.45,7.0,False
call,0.16,3.0,0.0,20.0,True,True,17,478.76,3.8,-170.9,28,529.24,1.67,-372.01,1008.0,1.67,False
call,0.16,3.0,0.0,25.0,False,False,248,7537.57,5.38,-340.59,230,10203.81,7.22,-269.23,17741.379999999997,5.38,True
call,0.16,3.0,0.0,25.0,False,True,48,655.29,1.54,-340.59,52,1535.65,2.33,-372.01,2190.94,1.54,False
call,0.16,3.0,0.0,25.0,True,False,191,5702.3,5.31,-340.59,204,9064.72,7.82,-269.23,14767.02,5.31,True
call,0.16,3.0,0.0,25.0,True,True,21,-51.84,0.94,-478.05,35,890.71,2.06,-372.01,838.87,0.94,False
call,0.16,3.0,0.3,0.0,False,False,252,5896.82,5.1,-340.59,250,4906.46,1.89,-4151.91,10803.279999999999,1.89,False
call,0.16,3.0,0.3,0.0,False,True,52,891.07,1.94,-340.59,68,-1791.28,0.64,-4153.49,-900.2099999999999,0.64,False
call,0.16,3.0,0.3,0.0,True,False,191,3946.06,4.0,-340.59,207,7182.39,7.48,-269.23,11128.45,4.0,True
call,0.16,3.0,0.3,0.0,True,True,21,-228.59,0.72,-512.82,38,1064.87,2.71,-269.23,836.2799999999999,0.72,False
call,0.16,3.0,0.3,20.0,False,False,227,5423.92,7.89,-170.9,188,6023.0,6.43,-269.23,11446.92,6.43,False
call,0.16,3.0,0.3,20.0,False,True,38,898.64,4.05,-278.08,30,577.54,1.93,-269.23,1476.1799999999998,1.93,False
call,0.16,3.0,0.3,20.0,True,False,177,4062.2,7.13,-170.9,181,5773.17,6.21,-269.23,9835.369999999999,6.21,False
call,0.16,3.0,0.3,20.0,True,True,17,327.41,2.92,-170.9,28,489.1,1.78,-269.23,816.51,1.78,False
call,0.16,3.0,0.3,25.0,False,False,248,5617.8,4.91,-340.59,230,7815.61,6.5,-269.23,13433.41,4.91,True
call,0.16,3.0,0.3,25.0,False,True,48,612.05,1.65,-340.59,52,1331.92,2.42,-269.23,1943.97,1.65,False
call,0.16,3.0,0.3,25.0,True,False,191,3946.06,4.0,-340.59,204,6999.44,7.31,-269.23,10945.5,4.0,True
call,0.16,3.0,0.3,25.0,True,True,21,-228.59,0.72,-512.82,35,881.92,2.42,-269.23,653.3299999999999,0.72,False
call,0.16,3.0,0.5,0.0,False,False,252,4435.09,4.08,-340.59,250,5988.2,3.25,-1908.27,10423.29,3.25,True
call,0.16,3.0,0.5,0.0,False,True,52,582.89,1.62,-340.59,68,675.71,1.31,-1908.27,1258.6,1.31,False
call,0.16,3.0,0.5,0.0,True,False,191,2885.85,3.2,-340.59,207,6148.6,10.3,-237.7,9034.45,3.2,True
call,0.16,3.0,0.5,0.0,True,True,21,-307.93,0.63,-530.09,38,1326.54,8.55,-175.6,1018.6099999999999,0.63,False
call,0.16,3.0,0.5,20.0,False,False,227,4173.24,6.3,-170.9,188,5224.12,8.9,-237.7,9397.36,6.3,False
call,0.16,3.0,0.5,20.0,False,True,38,712.47,3.41,-278.08,30,903.2,6.14,-175.6,1615.67,3.41,False
call,0.16,3.0,0.5,20.0,True,False,177,3108.31,5.69,-170.9,181,5001.5,8.57,-237.7,8109.8099999999995,5.69,False
call,0.16,3.0,0.5,20.0,True,True,17,265.35,2.55,-170.9,28,827.93,5.71,-175.6,1093.28,2.55,False
call,0.16,3.0,0.5,25.0,False,False,248,4204.68,3.92,-340.59,230,6847.67,9.55,-237.7,11052.35,3.92,True
call,0.16,3.0,0.5,25.0,False,True,48,352.48,1.37,-340.59,52,1713.08,6.43,-175.6,2065.56,1.37,False
call,0.16,3.0,0.5,25.0,True,False,191,2885.85,3.2,-340.59,204,5988.6,10.06,-237.7,8874.45,3.2,True
call,0.16,3.0,0.5,25.0,True,True,21,-307.93,0.63,-530.09,35,1166.54,7.64,-175.6,858.6099999999999,0.63,False
call,0.2,1.5,0.0,0.0,False,False,252,4770.39,2.04,-644.39,250,3869.31,1.45,-2655.57,8639.7,1.45,True
call,0.2,1.5,0.0,0.0,False,True,52,-68.77,0.97,-647.51,68,-2647.92,0.51,-3035.13,-2716.69,0.51,False
call,0.2,1.5,0.0,0.0,True,False,191,4009.39,2.32,-508.27,207,6430.09,2.52,-328.82,10439.48,2.32,True
call,0.2,1.5,0.0,0.0,True,True,21,-154.64,0.82,-387.91,38,-366.76,0.79,-610.36,-521.4,0.79,False
call,0.2,1.5,0.0,20.0,False,False,227,4838.25,2.44,-242.6,188,6289.3,2.83,-278.72,11127.55,2.44,False
call,0.2,1.5,0.0,20.0,False,True,38,330.23,1.33,-271.39,30,-252.64,0.8,-496.24,77.59000000000003,0.8,False
call,0.2,1.5,0.0,20.0,True,False,177,4130.35,2.83,-242.6,181,6199.1,2.89,-422.7,10329.45,2.83,False
call,0.2,1.5,0.0,20.0,True,True,17,222.15,1.65,-134.23,28,-279.48,0.77,-523.08,-57.33000000000001,0.77,False
call,0.2,1.5,0.0,25.0,False,False,248,4912.48,2.14,-387.91,230,5838.27,2.07,-688.49,10750.75,2.07,True
call,0.2,1.5,0.0,25.0,False,True,48,73.32,1.04,-391.04,52,-943.96,0.64,-1187.56,-870.6400000000001,0.64,False
call,0.2,1.5,0.0,25.0,True,False,191,4009.39,2.32,-508.27,204,6300.02,2.51,-328.82,10309.41,2.32,True
call,0.2,1.5,0.0,25.0,True,True,21,-154.64,0.82,-387.91,35,-496.83,0.7,-740.42,-651.47,0.7,False
call,0.2,1.5,0.3,0.0,False,False,252,3446.2,1.86,-644.39,250,1688.26,1.2,-2861.76,5134.46,1.2,False
call,0.2,1.5,0.3,0.0,False,True,52,123.12,1.08,-644.39,68,-2900.66,0.45,-3069.22,-2777.54,0.45,False
call,0.2,1.5,0.3,0.0,True,False,191,2530.88,1.87,-521.41,207,4488.36,2.11,-346.47,7019.24,1.87,True
call,0.2,1.5,0.3,0.0,True,True,21,-237.46,0.72,-393.07,38,-336.03,0.79,-547.17,-573.49,0.72,False
call,0.2,1.5,0.3,20.0,False,False,227,3802.33,2.37,-242.6,188,4088.93,2.19,-379.92,7891.26,2.19,False
call,0.2,1.5,0.3,20.0,False,True,38,663.67,2.15,-158.08,30,-457.55,0.64,-610.32,206.11999999999995,0.64,False
call,0.2,1.5,0.3,20.0,True,False,177,2811.06,2.31,-242.6,181,4056.03,2.24,-482.49,6867.09,2.24,False
call,0.2,1.5,0.3,20.0,True,True,17,175.15,1.57,-141.14,28,-474.11,0.61,-626.88,-298.96000000000004,0.61,False
call,0.2,1.5,0.3,25.0,False,False,248,3621.79,1.97,-387.91,230,3729.26,1.71,-762.94,7351.05,1.71,True
call,0.2,1.5,0.3,25.0,False,True,48,298.71,1.23,-387.91,52,-1151.11,0.55,-1303.89,-852.3999999999999,0.55,False
call,0.2,1.5,0.3,25.0,True,False,191,2530.88,1.87,-521.41,204,4227.14,2.05,-346.47,6758.02,1.87,True
call,0.2,1.5,0.3,25.0,True,True,21,-237.46,0.72,-393.07,35,-597.25,0.62,-750.01,-834.71,0.62,False
call,0.2,1.5,0.5,0.0,False,False,252,2299.42,1.61,-708.39,250,227.62,1.03,-2733.29,2527.04,1.03,False
call,0.2,1.5,0.5,0.0,False,True,52,-35.87,0.98,-644.39,68,-2829.46,0.44,-3001.84,-2865.33,0.44,False
call,0.2,1.5,0.5,0.0,True,False,191,1550.64,1.54,-566.16,207,2980.59,1.75,-349.1,4531.2300000000005,1.54,True
call,0.2,1.5,0.5,0.0,True,True,21,-273.56,0.66,-403.77,38,-374.44,0.75,-622.06,-648.0,0.66,False
call,0.2,1.5,0.5,20.0,False,False,227,2826.12,2.1,-242.6,188,2750.45,1.81,-431.21,5576.57,1.81,False
call,0.2,1.5,0.5,20.0,False,True,38,610.12,2.26,-171.99,30,-441.69,0.64,-579.75,168.43,0.64,False
call,0.2,1.5,0.5,20.0,True,False,177,1917.9,1.91,-242.6,181,2738.12,1.85,-524.69,4656.02,1.85,False
call,0.2,1.5,0.5,20.0,True,True,17,161.0,1.6,-155.04,28,-458.25,0.61,-596.31,-297.25,0.61,False
call,0.2,1.5,0.5,25.0,False,False,248,2499.26,1.71,-451.91,230,2462.78,1.49,-562.74,4962.040000000001,1.49,True
call,0.2,1.5,0.5,25.0,False,True,48,163.97,1.14,-387.91,52,-900.25,0.62,-1043.4,-736.28,0.62,False
call,0.2,1.5,0.5,25.0,True,False,191,1550.64,1.54,-566.16,204,2773.64,1.7,-366.95,4324.28,1.54,True
call,0.2,1.5,0.5,25.0,True,True,21,-273.56,0.66,-403.77,35,-581.39,0.62,-768.82,-854.95,0.62,False
call,0.2,2.0,0.0,0.0,False,False,252,8234.35,3.48,-387.91,250,10810.06,2.83,-2454.71,19044.41,2.83,True
call,0.2,2.0,0.0,0.0,False,True,52,817.41,1.48,-387.91,68,-734.13,0.85,-2538.51,83.27999999999997,0.85,False
call,0.2,2.0,0.0,0.0,True,False,191,6464.19,4.02,-387.91,207,11988.79,7.17,-278.72,18452.98,4.02,True
call,0.2,2.0,0.0,0.0,True,True,21,136.69,1.17,-387.91,38,1159.09,1.99,-269.72,1295.78,1.17,False
call,0.2,2.0,0.0,20.0,False,False,227,7508.17,4.11,-245.9,188,10561.1,7.43,-278.72,18069.27,4.11,False
call,0.2,2.0,0.0,20.0,False,True,38,620.85,1.63,-292.65,30,962.34,2.22,-241.32,1583.19,1.63,False
call,0.2,2.0,0.0,20.0,True,False,177,6386.67,5.49,-245.9,181,10238.75,7.56,-332.99,16625.42,5.49,False
call,0.2,2.0,0.0,20.0,True,True,17,513.48,3.02,-134.31,28,822.42,2.05,-241.32,1335.9,2.05,False
call,0.2,2.0,0.0,25.0,False,False,248,7780.88,3.35,-387.91,230,11969.59,4.95,-382.35,19750.47,3.35,True
call,0.2,2.0,0.0,25.0,False,True,48,363.94,1.21,-387.91,52,590.35,1.27,-466.15,954.29,1.21,False
call,0.2,2.0,0.0,25.0,True,False,191,6464.19,4.02,-387.91,204,11652.69,7.0,-278.72,18116.88,4.02,True
call,0.2,2.0,0.0,25.0,True,True,21,136.69,1.17,-387.91,35,822.99,1.7,-269.72,959.6800000000001,1.17,False
call,0.2,2.0,0.3,0.0,False,False,252,6274.47,3.24,-387.91,250,8088.64,2.51,-2410.12,14363.11,2.51,True
call,0.2,2.0,0.3,0.0,False,True,52,839.95,1.67,-387.91,68,-753.96,0.83,-2410.12,85.99000000000001,0.83,False
call,0.2,2.0,0.3,0.0,True,False,191,4501.59,3.12,-387.91,207,9503.5,6.93,-278.72,14005.09,3.12,True
call,0.2,2.0,0.3,0.0,True,True,21,-84.33,0.89,-387.91,38,1166.12,2.41,-241.32,1081.79,0.89,False
call,0.2,2.0,0.3,20.0,False,False,227,5930.79,4.12,-245.9,188,8141.67,6.47,-278.72,14072.46,4.12,False
call,0.2,2.0,0.3,20.0,False,True,38,843.25,2.56,-179.28,30,830.86,2.31,-241.32,1674.1100000000001,2.31,False
call,0.2,2.0,0.3,20.0,True,False,177,4619.21,4.28,-245.9,181,7914.97,6.63,-382.7,12534.18,4.28,False
call,0.2,2.0,0.3,20.0,True,True,17,328.28,2.29,-134.31,28,713.34,2.13,-241.32,1041.62,2.13,False
call,0.2,2.0,0.3,25.0,False,False,248,5912.81,3.11,-387.91,230,9584.52,4.9,-278.72,15497.330000000002,3.11,True
call,0.2,2.0,0.3,25.0,False,True,48,478.29,1.38,-387.91,52,867.07,1.54,-241.32,1345.3600000000001,1.38,False
call,0.2,2.0,0.3,25.0,True,False,191,4501.59,3.12,-387.91,204,9242.28,6.77,-278.72,13743.87,3.12,True
call,0.2,2.0,0.3,25.0,True,True,21,-84.33,0.89,-387.91,35,904.9,2.09,-241.32,820.5699999999999,0.89,False
call,0.2,2.0,0.5,0.0,False,False,252,4752.51,2.78,-387.91,250,6193.8,2.26,-2279.52,10946.310000000001,2.26,True
call,0.2,2.0,0.5,0.0,False,True,52,581.68,1.48,-387.91,68,-731.45,0.81,-2279.52,-149.7700000000001,0.81,False
call,0.2,2.0,0.5,0.0,True,False,191,3248.04,2.53,-387.91,207,7390.44,5.61,-285.86,10638.48,2.53,True
call,0.2,2.0,0.5,0.0,True,True,21,-203.48,0.74,-395.05,38,830.35,2.0,-241.32,626.87,0.74,False
call,0.2,2.0,0.5,20.0,False,False,227,4579.4,3.57,-245.9,188,6282.31,5.22,-285.86,10861.71,3.57,False
call,0.2,2.0,0.5,20.0,False,True,38,690.42,2.41,-193.18,30,608.2,1.96,-241.32,1298.62,1.96,False
call,0.2,2.0,0.5,20.0,True,False,177,3452.74,3.45,-245.9,181,6093.15,5.33,-447.48,9545.89,3.45,False
call,0.2,2.0,0.5,20.0,True,True,17,231.08,1.91,-134.31,28,507.65,1.8,-241.32,738.73,1.8,False
call,0.2,2.0,0.5,25.0,False,False,248,4415.1,2.65,-387.91,230,7721.91,4.44,-285.86,12137.01,2.65,True
call,0.2,2.0,0.5,25.0,False,True,48,244.27,1.2,-387.91,52,829.73,1.6,-241.32,1074.0,1.2,False
call,0.2,2.0,0.5,25.0,True,False,191,3248.04,2.53,-387.91,204,7183.49,5.48,-285.86,10431.529999999999,2.53,True
call,0.2,2.0,0.5,25.0,True,True,21,-203.48,0.74,-395.05,35,623.4,1.75,-241.32,419.91999999999996,0.74,False
call,0.2,3.0,0.0,0.0,False,False,252,10374.08,5.31,-398.67,250,11403.96,2.71,-4428.9,21778.04,2.71,False
call,0.2,3.0,0.0,0.0,False,True,52,1432.38,1.94,-398.67,68,-747.89,0.88,-4428.9,684.4900000000001,0.88,False
call,0.2,3.0,0.0,0.0,True,False,191,7577.56,5.26,-398.67,207,12694.29,8.38,-310.13,20271.850000000002,5.26,True
call,0.2,3.0,0.0,0.0,True,True,21,171.11,1.19,-560.82,38,1485.95,2.27,-436.28,1657.06,1.19,False
call,0.2,3.0,0.0,20.0,False,False,227,9228.18,6.69,-191.3,188,11040.51,8.2,-310.13,20268.690000000002,6.69,False
call,0.2,3.0,0.0,20.0,False,True,38,1155.46,2.57,-220.1,30,909.84,1.93,-436.28,2065.3,1.93,False
call,0.2,3.0,0.0,20.0,True,False,177,7414.55,8.47,-191.3,181,10564.89,7.89,-310.13,17979.44,7.89,False
call,0.2,3.0,0.0,20.0,True,True,17,801.77,8.63,-105.1,28,769.92,1.78,-436.28,1571.69,1.78,False
call,0.2,3.0,0.0,25.0,False,False,248,9920.61,5.12,-398.67,230,13965.43,7.56,-321.68,23886.04,5.12,True
call,0.2,3.0,0.0,25.0,False,True,48,978.91,1.64,-398.67,52,2054.28,2.3,-436.28,3033.19,1.64,False
call,0.2,3.0,0.0,25.0,True,False,191,7577.56,5.26,-398.67,204,12358.19,8.18,-310.13,19935.75,5.26,True
call,0.2,3.0,0.0,25.0,True,True,21,171.11,1.19,-560.82,35,1149.85,1.98,-436.28,1320.96,1.19,False
call,0.2,3.0,0.3,0.0,False,False,252,8126.58,5.22,-398.67,250,8299.81,2.34,-4537.62,16426.39,2.34,False
call,0.2,3.0,0.3,0.0,False,True,52,1406.43,2.33,-398.67,68,-1250.0,0.78,-4537.62,156.43000000000006,0.78,False
call,0.2,3.0,0.3,0.0,True,False,191,5477.15,4.1,-398.67,207,10186.28,8.71,-310.13,15663.43,4.1,True
call,0.2,3.0,0.3,0.0,True,True,21,-73.23,0.92,-609.11,38,1506.13,2.96,-310.13,1432.9,0.92,False
call,0.2,3.0,0.3,20.0,False,False,227,7435.52,7.52,-203.15,188,8621.68,7.53,-310.13,16057.2,7.52,False
call,0.2,3.0,0.3,20.0,False,True,38,1365.21,6.11,-227.01,30,822.28,2.07,-310.13,2187.49,2.07,False
call,0.2,3.0,0.3,20.0,True,False,177,5545.78,6.66,-203.61,181,8249.16,7.25,-310.13,13794.939999999999,6.66,False
call,0.2,3.0,0.3,20.0,True,True,17,593.25,6.64,-105.1,28,704.76,1.92,-310.13,1298.01,1.92,False
call,0.2,3.0,0.3,25.0,False,False,248,7764.92,5.03,-398.67,230,11081.43,7.41,-350.48,18846.35,5.03,True
call,0.2,3.0,0.3,25.0,False,True,48,1044.77,1.99,-398.67,52,1875.39,2.59,-350.48,2920.16,1.99,False
call,0.2,3.0,0.3,25.0,True,False,191,5477.15,4.1,-398.67,204,9925.06,8.51,-310.13,15402.21,4.1,True
call,0.2,3.0,0.3,25.0,True,True,21,-73.23,0.92,-609.11,35,1244.91,2.62,-310.13,1171.68,0.92,False
call,0.2,3.0,0.5,0.0,False,False,252,6275.74,4.26,-398.67,250,6471.86,2.19,-4403.21,12747.599999999999,2.19,False
call,0.2,3.0,0.5,0.0,False,True,52,1029.31,1.98,-398.67,68,-1131.53,0.77,-4403.21,-102.22000000000003,0.77,False
call,0.2,3.0,0.5,0.0,True,False,191,4124.99,3.34,-398.67,207,8613.66,11.85,-278.72,12738.65,3.34,True
call,0.2,3.0,0.5,0.0,True,True,21,-203.7,0.77,-631.07,38,1710.8,8.09,-241.32,1507.1,0.77,False
call,0.2,3.0,0.5,20.0,False,False,227,5777.0,6.06,-203.15,188,7303.74,10.2,-278.72,13080.74,6.06,False
call,0.2,3.0,0.5,20.0,False,True,38,1093.53,5.09,-240.92,30,1170.11,5.85,-241.32,2263.64,5.09,False
call,0.2,3.0,0.5,20.0,True,False,177,4302.45,5.39,-230.66,181,6997.83,9.82,-278.72,11300.279999999999,5.39,False
call,0.2,3.0,0.5,20.0,True,True,17,484.73,5.61,-105.1,28,1069.56,5.43,-241.32,1554.29,5.43,False
call,0.2,3.0,0.5,25.0,False,False,248,5938.33,4.08,-398.67,230,9654.54,11.08,-278.72,15592.87,4.08,True
call,0.2,3.0,0.5,25.0,False,True,48,691.9,1.66,-398.67,52,2302.84,6.68,-241.32,2994.7400000000002,1.66,False
call,0.2,3.0,0.5,25.0,True,False,191,4124.99,3.34,-398.67,204,8406.71,11.59,-278.72,12531.699999999999,3.34,True
call,0.2,3.0,0.5,25.0,True,True,21,-203.7,0.77,-631.07,35,1503.85,7.23,-241.32,1300.1499999999999,0.77,False
